HEADER[~&~	~&~ENTITY_NM_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~NM_TYP_CD::VARCHAR~&~	~&~FIRST_NM::VARCHAR~&~	~&~MIDDLE_NM::VARCHAR~&~	~&~LAST_NM::VARCHAR~&~	~&~SUFFIX_NM::VARCHAR~&~	~&~PREFIX_NM::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~TITLE_NM::VARCHAR~&~	~&~NOTE_MSG::VARCHAR~&~	~&~NM_CHNG_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3263'~&~	~&~'KFS3263'~&~	~&~'1'~&~	~&~'KFS3263'~&~	~&~'PRFR'~&~	~&~'LILIA'~&~	~&~'V'~&~	~&~'LINEBERRY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3264'~&~	~&~'KFS3264'~&~	~&~'1'~&~	~&~'KFS3264'~&~	~&~'PRFR'~&~	~&~'ELMO'~&~	~&~'Z'~&~	~&~'HOYOS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3265'~&~	~&~'KFS3265'~&~	~&~'1'~&~	~&~'KFS3265'~&~	~&~'PRFR'~&~	~&~'LEILA'~&~	~&~'B'~&~	~&~'SHORE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3266'~&~	~&~'KFS3266'~&~	~&~'1'~&~	~&~'KFS3266'~&~	~&~'PRFR'~&~	~&~'WILFREDO'~&~	~&~'O'~&~	~&~'WREN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3267'~&~	~&~'KFS3267'~&~	~&~'1'~&~	~&~'KFS3267'~&~	~&~'PRFR'~&~	~&~'ESTER'~&~	~&~'Q'~&~	~&~'HITE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3268'~&~	~&~'KFS3268'~&~	~&~'1'~&~	~&~'KFS3268'~&~	~&~'PRFR'~&~	~&~'TY'~&~	~&~'C'~&~	~&~'OLDHAM'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3269'~&~	~&~'KFS3269'~&~	~&~'1'~&~	~&~'KFS3269'~&~	~&~'PRFR'~&~	~&~'MARJORIE'~&~	~&~'I'~&~	~&~'HULSEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3270'~&~	~&~'KFS3270'~&~	~&~'1'~&~	~&~'KFS3270'~&~	~&~'PRFR'~&~	~&~'COLETTE'~&~	~&~'Y'~&~	~&~'DOWNER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3272'~&~	~&~'KFS3272'~&~	~&~'1'~&~	~&~'KFS3272'~&~	~&~'PRFR'~&~	~&~'NESTOR'~&~	~&~'C'~&~	~&~'BARDEN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3273'~&~	~&~'KFS3273'~&~	~&~'1'~&~	~&~'KFS3273'~&~	~&~'PRFR'~&~	~&~'LANNY'~&~	~&~'M'~&~	~&~'KERLEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3274'~&~	~&~'KFS3274'~&~	~&~'1'~&~	~&~'KFS3274'~&~	~&~'PRFR'~&~	~&~'HUNTER'~&~	~&~'N'~&~	~&~'SHEEHY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3275'~&~	~&~'KFS3275'~&~	~&~'1'~&~	~&~'KFS3275'~&~	~&~'PRFR'~&~	~&~'CASEY'~&~	~&~'A'~&~	~&~'STOUT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3276'~&~	~&~'KFS3276'~&~	~&~'1'~&~	~&~'KFS3276'~&~	~&~'PRFR'~&~	~&~'MARIO'~&~	~&~'O'~&~	~&~'RHODES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3277'~&~	~&~'KFS3277'~&~	~&~'1'~&~	~&~'KFS3277'~&~	~&~'PRFR'~&~	~&~'LEO'~&~	~&~'L'~&~	~&~'BLAKE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3278'~&~	~&~'KFS3278'~&~	~&~'1'~&~	~&~'KFS3278'~&~	~&~'PRFR'~&~	~&~'SHANA'~&~	~&~'P'~&~	~&~'MOLL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3279'~&~	~&~'KFS3279'~&~	~&~'1'~&~	~&~'KFS3279'~&~	~&~'PRFR'~&~	~&~'DESIREE'~&~	~&~'D'~&~	~&~'PETREE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3280'~&~	~&~'KFS3280'~&~	~&~'1'~&~	~&~'KFS3280'~&~	~&~'PRFR'~&~	~&~'ANTOINETTE'~&~	~&~'M'~&~	~&~'DELGADILLO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3281'~&~	~&~'KFS3281'~&~	~&~'1'~&~	~&~'KFS3281'~&~	~&~'PRFR'~&~	~&~'THERESE'~&~	~&~'K'~&~	~&~'GREENLEE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3282'~&~	~&~'KFS3282'~&~	~&~'1'~&~	~&~'KFS3282'~&~	~&~'PRFR'~&~	~&~'MALINDA'~&~	~&~'F'~&~	~&~'RIOJAS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3283'~&~	~&~'KFS3283'~&~	~&~'1'~&~	~&~'KFS3283'~&~	~&~'PRFR'~&~	~&~'BRYAN'~&~	~&~'A'~&~	~&~'GRANVILLE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3284'~&~	~&~'KFS3284'~&~	~&~'1'~&~	~&~'KFS3284'~&~	~&~'PRFR'~&~	~&~'FRANK'~&~	~&~'U'~&~	~&~'HOWSE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3285'~&~	~&~'KFS3285'~&~	~&~'1'~&~	~&~'KFS3285'~&~	~&~'PRFR'~&~	~&~'CALEB'~&~	~&~'J'~&~	~&~'SIPES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3286'~&~	~&~'KFS3286'~&~	~&~'1'~&~	~&~'KFS3286'~&~	~&~'PRFR'~&~	~&~'MONA'~&~	~&~'P'~&~	~&~'ORMSBY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3287'~&~	~&~'KFS3287'~&~	~&~'1'~&~	~&~'KFS3287'~&~	~&~'PRFR'~&~	~&~'WESLEY'~&~	~&~'I'~&~	~&~'RAINES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3288'~&~	~&~'KFS3288'~&~	~&~'1'~&~	~&~'KFS3288'~&~	~&~'PRFR'~&~	~&~'LEMUEL'~&~	~&~'K'~&~	~&~'SHIFLETT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3289'~&~	~&~'KFS3289'~&~	~&~'1'~&~	~&~'KFS3289'~&~	~&~'PRFR'~&~	~&~'JUAN'~&~	~&~'H'~&~	~&~'HOLIFIELD'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3290'~&~	~&~'KFS3290'~&~	~&~'1'~&~	~&~'KFS3290'~&~	~&~'PRFR'~&~	~&~'BRYCE'~&~	~&~'R'~&~	~&~'BILODEAU'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3291'~&~	~&~'KFS3291'~&~	~&~'1'~&~	~&~'KFS3291'~&~	~&~'PRFR'~&~	~&~'TOM'~&~	~&~'R'~&~	~&~'RODRIGUES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3292'~&~	~&~'KFS3292'~&~	~&~'1'~&~	~&~'KFS3292'~&~	~&~'PRFR'~&~	~&~'ESTELLA'~&~	~&~'C'~&~	~&~'GLEASON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3293'~&~	~&~'KFS3293'~&~	~&~'1'~&~	~&~'KFS3293'~&~	~&~'PRFR'~&~	~&~'LANCE'~&~	~&~'W'~&~	~&~'HUMES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3294'~&~	~&~'KFS3294'~&~	~&~'1'~&~	~&~'KFS3294'~&~	~&~'PRFR'~&~	~&~'CURTIS'~&~	~&~'R'~&~	~&~'VIOLETTE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3295'~&~	~&~'KFS3295'~&~	~&~'1'~&~	~&~'KFS3295'~&~	~&~'PRFR'~&~	~&~'MARCELINO'~&~	~&~'Y'~&~	~&~'LEARY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3296'~&~	~&~'KFS3296'~&~	~&~'1'~&~	~&~'KFS3296'~&~	~&~'PRFR'~&~	~&~'FRED'~&~	~&~'D'~&~	~&~'PELLETIER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3297'~&~	~&~'KFS3297'~&~	~&~'1'~&~	~&~'KFS3297'~&~	~&~'PRFR'~&~	~&~'STEPHAN'~&~	~&~'K'~&~	~&~'REAMS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3298'~&~	~&~'KFS3298'~&~	~&~'1'~&~	~&~'KFS3298'~&~	~&~'PRFR'~&~	~&~'KYLE'~&~	~&~'C'~&~	~&~'EMERY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3299'~&~	~&~'KFS3299'~&~	~&~'1'~&~	~&~'KFS3299'~&~	~&~'PRFR'~&~	~&~'BUD'~&~	~&~'O'~&~	~&~'MIDDLEBROOKS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3300'~&~	~&~'KFS3300'~&~	~&~'1'~&~	~&~'KFS3300'~&~	~&~'PRFR'~&~	~&~'AUGUSTA'~&~	~&~'D'~&~	~&~'BLOCKER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3301'~&~	~&~'KFS3301'~&~	~&~'1'~&~	~&~'KFS3301'~&~	~&~'PRFR'~&~	~&~'MARGO'~&~	~&~'P'~&~	~&~'FRAZIER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3302'~&~	~&~'KFS3302'~&~	~&~'1'~&~	~&~'KFS3302'~&~	~&~'PRFR'~&~	~&~'GERARDO'~&~	~&~'S'~&~	~&~'HAUGH'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3303'~&~	~&~'KFS3303'~&~	~&~'1'~&~	~&~'KFS3303'~&~	~&~'PRFR'~&~	~&~'LANE'~&~	~&~'U'~&~	~&~'FUTCH'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3304'~&~	~&~'KFS3304'~&~	~&~'1'~&~	~&~'KFS3304'~&~	~&~'PRFR'~&~	~&~'BRAIN'~&~	~&~'H'~&~	~&~'COFFEE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3305'~&~	~&~'KFS3305'~&~	~&~'1'~&~	~&~'KFS3305'~&~	~&~'PRFR'~&~	~&~'TERRENCE'~&~	~&~'D'~&~	~&~'BLACKMORE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3306'~&~	~&~'KFS3306'~&~	~&~'1'~&~	~&~'KFS3306'~&~	~&~'PRFR'~&~	~&~'FRANCES'~&~	~&~'Z'~&~	~&~'COOKS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3307'~&~	~&~'KFS3307'~&~	~&~'1'~&~	~&~'KFS3307'~&~	~&~'PRFR'~&~	~&~'CRISTINA'~&~	~&~'H'~&~	~&~'BARBOSA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3308'~&~	~&~'KFS3308'~&~	~&~'1'~&~	~&~'KFS3308'~&~	~&~'PRFR'~&~	~&~'LARRY'~&~	~&~'M'~&~	~&~'JARBOE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3309'~&~	~&~'KFS3309'~&~	~&~'1'~&~	~&~'KFS3309'~&~	~&~'PRFR'~&~	~&~'KENTON'~&~	~&~'O'~&~	~&~'LECHNER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3310'~&~	~&~'KFS3310'~&~	~&~'1'~&~	~&~'KFS3310'~&~	~&~'PRFR'~&~	~&~'ALBERTO'~&~	~&~'R'~&~	~&~'SERGENT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3311'~&~	~&~'KFS3311'~&~	~&~'1'~&~	~&~'KFS3311'~&~	~&~'PRFR'~&~	~&~'RORY'~&~	~&~'N'~&~	~&~'ROYSTER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3312'~&~	~&~'KFS3312'~&~	~&~'1'~&~	~&~'KFS3312'~&~	~&~'PRFR'~&~	~&~'LUCILLE'~&~	~&~'P'~&~	~&~'LINGO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3313'~&~	~&~'KFS3313'~&~	~&~'1'~&~	~&~'KFS3313'~&~	~&~'PRFR'~&~	~&~'MARION'~&~	~&~'O'~&~	~&~'GREGG'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3314'~&~	~&~'KFS3314'~&~	~&~'1'~&~	~&~'KFS3314'~&~	~&~'PRFR'~&~	~&~'HILARIO'~&~	~&~'E'~&~	~&~'CALKINS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3315'~&~	~&~'KFS3315'~&~	~&~'1'~&~	~&~'KFS3315'~&~	~&~'PRFR'~&~	~&~'ROSENDO'~&~	~&~'H'~&~	~&~'FOLTZ'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3316'~&~	~&~'KFS3316'~&~	~&~'1'~&~	~&~'KFS3316'~&~	~&~'PRFR'~&~	~&~'JULIO'~&~	~&~'B'~&~	~&~'QUESADA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3317'~&~	~&~'KFS3317'~&~	~&~'1'~&~	~&~'KFS3317'~&~	~&~'PRFR'~&~	~&~'GRACE'~&~	~&~'N'~&~	~&~'MARQUIS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3318'~&~	~&~'KFS3318'~&~	~&~'1'~&~	~&~'KFS3318'~&~	~&~'PRFR'~&~	~&~'LISA'~&~	~&~'T'~&~	~&~'NORTHROP'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3319'~&~	~&~'KFS3319'~&~	~&~'1'~&~	~&~'KFS3319'~&~	~&~'PRFR'~&~	~&~'DANNIE'~&~	~&~'C'~&~	~&~'KEESEE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3320'~&~	~&~'KFS3320'~&~	~&~'1'~&~	~&~'KFS3320'~&~	~&~'PRFR'~&~	~&~'JOY'~&~	~&~'A'~&~	~&~'HOMAN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3321'~&~	~&~'KFS3321'~&~	~&~'1'~&~	~&~'KFS3321'~&~	~&~'PRFR'~&~	~&~'KRISTY'~&~	~&~'L'~&~	~&~'SIEVERS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3322'~&~	~&~'KFS3322'~&~	~&~'1'~&~	~&~'KFS3322'~&~	~&~'PRFR'~&~	~&~'BRAIN'~&~	~&~'S'~&~	~&~'VICE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3323'~&~	~&~'KFS3323'~&~	~&~'1'~&~	~&~'KFS3323'~&~	~&~'PRFR'~&~	~&~'JODIE'~&~	~&~'S'~&~	~&~'URIBE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3324'~&~	~&~'KFS3324'~&~	~&~'1'~&~	~&~'KFS3324'~&~	~&~'PRFR'~&~	~&~'KARYN'~&~	~&~'B'~&~	~&~'AUBIN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3325'~&~	~&~'KFS3325'~&~	~&~'1'~&~	~&~'KFS3325'~&~	~&~'PRFR'~&~	~&~'SHELBY'~&~	~&~'L'~&~	~&~'SCOGGINS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3326'~&~	~&~'KFS3326'~&~	~&~'1'~&~	~&~'KFS3326'~&~	~&~'PRFR'~&~	~&~'WILDA'~&~	~&~'I'~&~	~&~'DODDS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3327'~&~	~&~'KFS3327'~&~	~&~'1'~&~	~&~'KFS3327'~&~	~&~'PRFR'~&~	~&~'NELDA'~&~	~&~'C'~&~	~&~'SIPPLE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3328'~&~	~&~'KFS3328'~&~	~&~'1'~&~	~&~'KFS3328'~&~	~&~'PRFR'~&~	~&~'MARIANO'~&~	~&~'Z'~&~	~&~'CARR'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3329'~&~	~&~'KFS3329'~&~	~&~'1'~&~	~&~'KFS3329'~&~	~&~'PRFR'~&~	~&~'ESTELLA'~&~	~&~'D'~&~	~&~'TREXLER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3330'~&~	~&~'KFS3330'~&~	~&~'1'~&~	~&~'KFS3330'~&~	~&~'PRFR'~&~	~&~'JAN'~&~	~&~'E'~&~	~&~'LARRABEE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
